Tempo,DimInput,posCercata
139050.0,2654,1487
141250.5,2654,265
148150.0,2960,1301
144450.0,2960,2133
157949.5,2960,663
140749.5,2960,2143
153250.0,2960,1089
157250.0,2960,959
163350.0,2960,199
157650.0,2960,51
149650.0,2960,1461
142649.5,2960,1340
144700.0,2960,999
164899.5,2960,553
139600.0,2960,2288
154250.0,2960,970
145500.5,2960,1217
145800.0,2960,2246
150299.5,2960,771
152399.5,2960,921
122599.5,2960,2197
165400.0,2960,209
136200.0,2960,2871
132900.0,2960,2661
143100.5,2960,1300
152100.0,2960,1680
140600.0,2960,2839
138249.5,2960,2774
139750.0,2960,1269
151300.0,2960,508
157400.0,2960,50
